Treatment,target,botton_score,max,min,range,mean,std,median,non_zero_per_row
UTC,0.5,0.1242,14.48,12.31,2.17,13.395,1.5344,13.395,2
UTC,0.4,0.1209,20.3,9.94,10.36,16.76,4.2965,19.19,5
UTC,0.4,0.2073,20.09,7.47,12.62,14.96,5.5649,17.81,5
UTC,0.4,0.2265,17.96,9.81,8.15,14.324,3.1822,15.21,5
UTC,0.4,0.0891,17.84,11.96,5.88,15.806,2.2714,16.72,5
UTC,0.33,0.2687,19.85,12.17,7.68,14.8633,3.008,14.275,6
UTC,0.0,0.0073,19.02,16.54,2.48,17.846,1.0659,17.6,5
UTC,0.2,0.0889,18.2,13.37,4.83,15.974,1.7503,16.02,5
UTC,0.6,0.5163,17.67,6.62,11.05,12.386,4.0989,12.38,5
UTC,0.2,0.1063,13.68,9.32,4.36,11.966,1.6626,12.1,5
UTC,0.0,0.0026,17.44,14.87,2.57,16.4575,1.2196,16.76,4
UTC,0.2,0.0016,17.06,14.11,2.95,15.54,1.4046,14.85,5
UTC,0.33,0.044,21.26,9.25,12.01,17.1667,4.9656,19.27,6
UTC,0.33,0.5969,15.15,4.93,10.22,10.3233,3.8736,10.815,6
UTC,0.4,0.0244,18.28,11.7,6.58,15.704,3.0584,17.31,5
UTC,0.17,0.078,21.55,13.85,7.7,18.1367,2.9567,18.595,6
UTC,0.33,0.1602,20.75,12.72,8.03,16.7883,3.1785,17.665,6
UTC,0.4,0.357,18.31,8.92,9.39,12.7,3.489,12.62,5
UTC,0.33,0.2243,17.55,10.14,7.41,14.0133,3.7165,14.35,3
UTC,0.75,0.0685,17.8,11.97,5.83,13.68,2.7611,12.475,4
UTC,0.0,0.0344,20.06,15.58,4.48,16.855,2.1547,15.89,4
UTC,0.5,0.128,17.52,9.61,7.91,14.6733,2.7829,15.065,6
UTC,0.0,0.7111,16.17,5.39,10.78,10.386,4.34,10.23,5
UTC,0.6,0.099,17.5,6.17,11.33,14.086,4.6207,15.66,5
UTC,0.0,0.1386,19.64,12.93,6.71,16.526,2.4052,16.6,5
UTC,0.0,0.049,17.47,14.14,3.33,15.885,1.3898,15.965,4
UTC,0.5,0.2725,17.03,9.76,7.27,13.245,3.1368,13.095,4
UTC,0.75,0.294,17.92,9.34,8.58,12.4075,3.8226,11.185,4
UTC,0.67,0.0879,15.38,9.89,5.49,11.97,2.9769,10.64,3
UTC,0.5,0.1813,17.88,11.06,6.82,14.0967,2.663,13.535,6
UTC,0.5,0.217,17.94,11.47,6.47,14.1467,2.6476,14.005,6
UTC,0.75,0.0685,11.24,8.45,2.79,9.35,1.2744,8.855,4
UTC,0.5,0.0829,17.68,11.89,5.79,15.3883,2.1165,15.99,6
UTC,0.6,0.0097,16.68,11.01,5.67,14.568,2.671,16.15,5
UTC,0.0,0.0584,16.99,13.66,3.33,15.2025,1.4847,15.08,4
UTC,1.0,0.1611,15.21,9.12,6.09,12.368,2.9949,14.08,5
UTC,0.6,0.0243,14.98,8.76,6.22,11.896,2.8916,11.1,5
UTC,0.5,0.0016,12.67,11.89,0.78,12.345,0.3732,12.41,4
UTC,0.5,0.2387,15.84,9.04,6.8,12.7467,2.3025,13.025,6
UTC,0.4,0.0166,16.21,10.31,5.9,14.502,2.4253,15.19,5
UTC,0.8,0.1957,13.62,7.34,6.28,11.676,2.4763,12.5,5
UTC,0.4,0.2506,14.39,8.54,5.85,11.59,2.5101,12.75,5
UTC,0.75,0.0252,16.58,14.49,2.09,15.435,0.9477,15.335,4
UTC,0.5,0.0995,15.82,11.81,4.01,13.86,1.6619,13.905,4
UTC,0.6,0.0787,12.95,9.02,3.93,10.926,1.8103,10.75,5
UTC,0.6,0.0048,15.98,12.78,3.2,14.994,1.3938,15.85,5
UTC,0.4,0.1413,17.14,9.86,7.28,13.748,2.9727,13.3,5
UTC,0.2,0.083,15.45,8.81,6.64,13.556,2.7213,14.81,5
UTC,0.2,0.0179,15.65,14.17,1.48,14.762,0.6146,14.73,5
UTC,0.17,0.1362,16.85,7.74,9.11,14.195,3.2803,15.185,6
UTC,0.0,0.1187,16.39,11.55,4.84,14.236,1.7456,14.55,5
UTC,0.2,0.0782,19.55,14.62,4.93,17.192,1.8321,17.57,5
UTC,0.0,0.1476,14.74,7.97,6.77,12.55,2.6604,13.28,5
UTC,0.0,0.0488,17.34,13.89,3.45,15.738,1.3249,15.95,5
UTC,0.5,0.0428,17.13,14.38,2.75,15.465,1.1205,15.205,6
UTC,0.6,0.0191,14.22,12.03,2.19,13.17,0.9383,13.08,5
UTC,0.8,0.0959,16.32,7.49,8.83,12.872,3.5739,12.85,5
UTC,0.17,0.0526,14.03,8.76,5.27,12.1467,2.0641,12.885,6
UTC,0.25,0.1952,14.47,7.43,7.04,12.135,3.1852,13.32,4
UTC,0.2,0.0811,17.11,9.86,7.25,14.778,2.9333,16.05,5
UTC,0.17,0.015,16.25,8.32,7.93,14.1717,3.0388,15.38,6
UTC,0.0,0.0979,15.11,11.7,3.41,13.186,1.3926,13.45,5
UTC,0.83,0.0887,15.87,6.73,9.14,12.8917,3.5415,14.045,6
UTC,0.0,0.0862,14.15,10.43,3.72,12.628,1.4671,13.28,5
UTC,0.6,0.1334,17.01,12.27,4.74,14.304,1.9596,14.82,5
UTC,0.2,0.2723,15.91,6.67,9.24,12.952,3.622,14.34,5
UTC,0.0,0.1743,18.02,11.59,6.43,14.17,2.7518,13.535,4
UTC,0.2,0.1809,17.77,11.52,6.25,14.496,2.2817,14.7,5
UTC,0.2,0.1,18.88,14.23,4.65,16.06,1.8276,15.69,5
UTC,0.0,0.1013,14.48,11.29,3.19,12.358,1.2691,11.88,5
UTC,0.4,0.0179,18.28,9.1,9.18,14.562,3.8246,13.68,5
UTC,0.0,0.1248,14.73,11.03,3.7,12.634,1.4927,12.7,5
UTC,0.0,0.0382,16.72,14.0,2.72,15.302,1.067,15.06,5
UTC,0.5,0.0217,13.82,12.27,1.55,12.85,0.6794,12.655,4
UTC,0.0,0.0358,13.51,10.88,2.63,12.4833,1.4066,13.06,3
UTC,0.0,0.0142,14.32,13.07,1.25,13.5525,0.5519,13.41,4
UTC,0.0,0.1216,13.68,10.51,3.17,11.77,1.2256,11.28,5
UTC,0.2,0.0958,18.93,14.12,4.81,16.216,1.9654,16.0,5
UTC,1.0,0.2292,18.05,10.35,7.7,14.418,2.838,13.99,5
UTC,0.0,0.0391,15.05,12.26,2.79,13.73,1.2828,13.805,4
UTC,0.25,0.2709,17.53,10.05,7.48,13.35,3.1395,12.91,4
UTC,0.2,0.0322,15.4,11.72,3.68,13.824,1.7543,14.76,5
UTC,0.0,0.0394,15.28,12.96,2.32,13.9425,1.1529,13.765,4
UTC,1.0,0.2943,18.05,8.16,9.89,13.674,3.94,14.68,5
UTC,0.2,0.0904,15.94,10.75,5.19,14.032,1.9816,14.33,5
UTC,0.0,0.0688,13.41,10.87,2.54,11.874,0.9378,11.61,5
UTC,0.2,0.1785,19.34,9.44,9.9,16.102,3.8695,17.66,5
UTC,0.4,0.14,17.67,12.49,5.18,14.17,2.1108,13.84,5
UTC,0.2,0.1306,16.98,11.35,5.63,14.568,2.0891,14.94,5
UTC,0.2,0.025,15.9,12.79,3.11,14.718,1.2095,14.72,5
UTC,0.2,0.0188,16.58,11.66,4.92,14.976,1.9832,15.3,5
UTC,0.5,0.2232,16.57,10.32,6.25,13.27,2.6879,13.095,4
UTC,0.33,0.051,17.94,14.31,3.63,16.0733,1.1699,16.06,6
UTC,0.0,0.1327,16.12,11.22,4.9,13.802,1.7439,14.0,5
UTC,0.0,0.0424,16.7,14.08,2.62,15.04,1.2214,14.33,5
UTC,0.4,0.0528,14.14,11.94,2.2,12.784,0.9118,12.89,5
UTC,0.4,0.0168,15.13,12.35,2.78,13.976,1.1383,14.01,5
UTC,0.4,0.0702,15.54,12.53,3.01,13.836,1.2551,14.03,5
UTC,0.2,0.0561,18.75,15.02,3.73,16.694,1.3951,16.91,5
UTC,0.2,0.0216,15.22,12.71,2.51,14.022,1.1092,14.15,5
UTC,0.2,0.0367,14.77,11.13,3.64,13.694,1.4671,14.29,5
UTC,0.2,0.0213,13.61,10.88,2.73,12.67,1.086,12.92,5
UTC,0.33,0.2091,17.53,9.54,7.99,14.1983,2.8146,15.025,6
UTC,0.2,0.0122,15.74,13.49,2.25,14.574,1.0632,14.49,5
UTC,0.2,0.0836,13.78,9.57,4.21,12.114,1.6618,12.49,5
UTC,0.4,0.0387,15.81,8.39,7.42,13.67,3.0613,14.81,5
UTC,0.2,0.052,16.49,13.22,3.27,15.04,1.1915,15.15,5
UTC,0.0,0.0588,17.21,14.26,2.95,15.212,1.2377,14.69,5
UTC,0.2,0.1322,16.29,9.15,7.14,14.054,2.8136,14.88,5
UTC,0.0,0.0024,16.99,14.91,2.08,16.428,0.8826,16.92,5
UTC,1.0,0.045,13.78,11.14,2.64,11.965,1.2269,11.47,4
UTC,0.2,0.0572,15.55,11.96,3.59,14.116,1.3823,14.57,5
